votes DEM president,votes REP president,votes DEM senate,votes REP senate,votes DEM governors,votes REP governors,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,VotingAgeCitizen,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment,votes REP president perc,votes DEM president perc,votes REP senate perc,votes DEM senate perc,votes REP governors perc,votes DEM governors perc
974,10195,1302.0,0.0,0.0,0.0,23968.0,11850.0,12118.0,3.0,94.1,0.5,0.3,0.3,0.0,18713.0,35362.0,2755.0,20580.0,1442.0,18.7,29.2,23.3,15.1,22.1,12.2,27.2,82.6,12.5,0.0,0.7,1.8,2.3,27.8,8902.0,75.8,14.5,9.6,0.1,9.4,0.9127943414808846,0.08720565851911541,0.0,0.11324693398277812,0.0,0.0
3477,3511,3293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5024327418431597,0.4975672581568403,0.0,0.48398001175778954,0.0,0.0
2727,8081,2742.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7476868985936344,0.25231310140636565,0.0,0.25334934860944286,0.0,0.0
3130,7096,3047.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6939174652845688,0.30608253471543123,0.0,0.30040421965887804,0.0,0.0
2957,7893,2824.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7274654377880184,0.2725345622119816,0.0,0.26350657833348884,0.0,0.0
2666,4652,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6356928122437825,0.36430718775621757,0.0,0.3403289846851957,0.0,0.0
4261,6714,3894.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.611753986332574,0.38824601366742595,0.0,0.3670814479638009,0.0,0.0
2622,2671,2449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5046287549593803,0.4953712450406197,0.0,0.4783203125,0.0,0.0
4274,3516,0.0,3545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45134788189987163,0.5486521181001284,1.0,0.0,0.0,0.0
4136,2810,0.0,2903.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4045493809386697,0.5954506190613302,1.0,0.0,0.0,0.0
4681,2760,0.0,2807.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3709178873807284,0.6290821126192716,1.0,0.0,0.0,0.0
3118,1975,0.0,1876.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38778715884547416,0.6122128411545258,1.0,0.0,0.0,0.0
2104,3674,1895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6358601592246452,0.3641398407753548,0.0,0.34027653079547493,0.0,0.0
4881,2383,0.0,2526.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32805616740088106,0.6719438325991189,1.0,0.0,0.0,0.0
5414,3690,0.0,3980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40531634446397186,0.5946836555360281,1.0,0.0,0.0,0.0
4553,4684,4202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5070910468766916,0.49290895312330846,0.0,0.47287868557281115,0.0,0.0
3810,3655,3638.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4896182183523108,0.5103817816476892,0.0,0.4988344988344988,0.0,0.0
4736,5378,4363.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5317381846944829,0.4682618153055171,0.0,0.447900626219074,0.0,0.0
4600,4407,4367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.489286110802709,0.510713889197291,0.0,0.4977205379530431,0.0,0.0
4558,5243,4172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5349454137332925,0.4650545862667075,0.0,0.44312267657992566,0.0,0.0
4844,4324,0.0,4534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47164048865619546,0.5283595113438045,1.0,0.0,0.0,0.0
6264,6162,5776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49589570255915016,0.5041042974408498,0.0,0.4838331378790417,0.0,0.0
2985,7464,2923.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7143267298306057,0.2856732701693942,0.0,0.281409454125349,0.0,0.0
1903,6076,1810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.761498934703597,0.23850106529640305,0.0,0.22952066954095865,0.0,0.0
2638,7180,2502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7313098390710939,0.2686901609289061,0.0,0.2584176822970461,0.0,0.0
5037,6971,5049.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5805296469020653,0.41947035309793473,0.0,0.42004991680532444,0.0,0.0
3506,4440,3449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5587717090359929,0.44122829096400706,0.0,0.4371910254785144,0.0,0.0
7535,3059,0.0,3074.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28874834812157824,0.7112516518784218,1.0,0.0,0.0,0.0
5763,4543,0.0,4667.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4408111779545896,0.5591888220454104,1.0,0.0,0.0,0.0
5011,4769,0.0,4388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4876278118609407,0.5123721881390593,1.0,0.0,0.0,0.0
3796,5114,3679.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5739618406285073,0.4260381593714927,0.0,0.4184010007960878,0.0,0.0
2560,2358,2303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47946319642130947,0.5205368035786905,0.0,0.4940999785453765,0.0,0.0
3202,1737,0.0,1698.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3516906256327192,0.6483093743672809,1.0,0.0,0.0,0.0
3580,1939,0.0,2403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3513317630005436,0.6486682369994564,1.0,0.0,0.0,0.0
5345,4690,0.0,4817.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46736422521175885,0.5326357747882412,1.0,0.0,0.0,0.0
2318,1994,1706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.462430426716141,0.537569573283859,0.0,0.4610810810810811,0.0,0.0
4204,4077,4104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49233184398019564,0.5076681560198044,0.0,0.5016501650165016,0.0,0.0
3272,5770,3068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6381331563813316,0.36186684361866844,0.0,0.34713736139398055,0.0,0.0
2215,7027,2185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7603332611988747,0.2396667388011253,0.0,0.23719062092922275,0.0,0.0
1953,7618,1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7959460871382301,0.20405391286176994,0.0,0.20629297770368826,0.0,0.0
2769,7787,2786.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7376847290640394,0.2623152709359606,0.0,0.2635013714177622,0.0,0.0
23293,11442,0.0,11052.0,0.0,0.0,71602.0,35355.0,36247.0,6.1,18.5,0.5,72.8,0.3,0.1,50359.0,32360.0,1213.0,13865.0,370.0,35.9,45.3,29.7,25.4,20.6,11.5,12.8,78.0,8.9,1.2,4.6,1.2,6.2,26.7,18197.0,52.7,42.7,4.4,0.1,14.1,0.32940837771700016,0.6705916222829998,1.0,0.0,0.0,0.0
23732,35557,24843.0,0.0,0.0,0.0,126516.0,64094.0,62422.0,35.0,55.7,3.6,0.9,1.8,0.4,92064.0,47847.0,1539.0,24896.0,602.0,18.1,25.9,34.4,24.3,24.1,10.1,7.2,79.1,10.3,0.7,2.8,2.7,4.4,20.5,43404.0,63.6,29.9,6.1,0.4,7.6,0.5997233888242338,0.4002766111757662,0.0,0.41130794701986756,0.0,0.0
44698,27052,0.0,27255.0,0.0,0.0,138639.0,68264.0,70375.0,13.9,54.3,1.2,25.8,1.8,0.1,105097.0,53523.0,2500.0,25722.0,1041.0,21.0,23.2,36.5,22.7,22.5,8.4,9.9,70.0,11.4,1.5,8.6,3.8,4.8,18.4,65283.0,71.5,23.5,4.7,0.2,8.3,0.37703135888501743,0.6229686411149826,1.0,0.0,0.0,0.0
8943,18377,9648.0,0.0,0.0,0.0,53145.0,26284.0,26861.0,18.6,62.8,0.4,15.6,0.9,0.0,41292.0,41179.0,1678.0,22433.0,944.0,21.9,36.4,31.6,22.8,21.4,15.3,8.9,78.2,12.8,0.1,2.8,1.1,5.0,18.7,18216.0,71.0,23.1,5.7,0.2,11.7,0.6726573938506588,0.32734260614934113,0.0,0.34426404995539694,0.0,0.0
4034,10749,4506.0,0.0,0.0,0.0,37700.0,20233.0,17467.0,32.5,51.2,1.8,12.6,0.7,0.2,26382.0,48173.0,2637.0,17874.0,895.0,21.4,28.7,28.3,21.1,23.7,15.7,11.3,76.8,15.1,1.1,2.1,1.7,3.3,20.9,12412.0,72.7,23.3,3.9,0.2,12.2,0.7271189880267875,0.27288101197321246,0.0,0.29537856440511306,0.0,0.0
1182,2433,1403.0,0.0,0.0,0.0,9368.0,4997.0,4371.0,46.4,47.6,2.0,3.6,0.4,0.0,6499.0,56298.0,8257.0,24935.0,2053.0,11.5,15.7,24.0,16.4,14.0,28.5,17.1,85.8,9.6,0.0,1.7,0.8,2.1,17.8,3675.0,82.8,13.0,4.0,0.2,7.6,0.6730290456431536,0.3269709543568465,0.0,0.36574556830031285,0.0,0.0
2236,5129,2492.0,0.0,0.0,0.0,20477.0,10530.0,9947.0,26.3,58.7,0.8,11.1,0.8,0.2,15702.0,36479.0,4789.0,21707.0,1480.0,19.7,38.1,26.4,26.8,18.4,18.2,10.1,70.5,9.3,0.6,8.2,3.2,8.3,12.9,6474.0,67.7,25.6,6.7,0.0,9.5,0.6964019008825526,0.3035980991174474,0.0,0.32699120850282115,0.0,0.0
1040774,995665,0.0,984203.0,0.0,0.0,4155501.0,2055464.0,2100037.0,30.6,56.3,5.1,1.5,3.9,0.2,2778337.0,58580.0,350.0,30186.0,163.0,15.7,22.5,37.4,18.1,26.7,8.4,9.5,76.4,10.9,2.2,1.5,2.5,6.4,25.8,1929015.0,82.8,11.1,5.9,0.1,6.0,0.4889245393552176,0.5110754606447824,1.0,0.0,0.0,0.0
24831,78535,27414.0,0.0,0.0,0.0,204691.0,103175.0,101516.0,15.9,78.0,1.0,2.1,1.2,0.1,160544.0,41567.0,796.0,23527.0,630.0,18.6,27.2,24.3,25.4,26.8,10.9,12.7,79.9,12.6,0.9,1.5,2.1,3.1,20.4,69774.0,78.6,14.1,7.1,0.2,10.1,0.7597759417990442,0.24022405820095583,0.0,0.25874713305458286,0.0,0.0
23383,27657,24396.0,0.0,0.0,0.0,107902.0,54037.0,53865.0,11.2,41.6,0.7,43.2,0.6,0.1,76593.0,38798.0,1774.0,17685.0,626.0,29.1,38.6,29.3,24.7,22.8,11.7,11.5,73.1,11.9,1.1,4.9,2.4,6.6,21.6,33186.0,62.1,31.9,5.8,0.2,16.3,0.5418691222570533,0.4581308777429467,0.0,0.4686761569938332,0.0,0.0
304981,207758,0.0,207317.0,0.0,0.0,1007257.0,495714.0,511543.0,36.6,52.6,3.2,2.4,2.6,0.1,726019.0,48676.0,534.0,27323.0,309.0,18.3,25.8,36.4,21.5,24.9,8.7,8.5,76.5,10.0,2.7,2.3,3.6,4.8,24.5,433478.0,75.7,17.6,6.5,0.2,8.4,0.4051925053487252,0.5948074946512748,1.0,0.0,0.0,0.0
75106,107077,79114.0,0.0,0.0,0.0,405537.0,211665.0,193872.0,29.6,57.4,4.3,4.3,1.6,0.3,286075.0,52628.0,891.0,22944.0,448.0,15.5,22.0,29.4,22.8,25.5,10.5,11.8,78.8,11.7,0.2,1.7,2.0,5.5,31.0,144930.0,77.2,16.9,5.7,0.2,7.8,0.5877441912801963,0.4122558087198037,0.0,0.4249077560139856,0.0,0.0
13138,6194,0.0,5685.0,0.0,0.0,46358.0,22229.0,24129.0,83.4,15.0,0.3,0.2,0.8,0.0,27410.0,39630.0,2778.0,19482.0,1456.0,21.8,29.4,25.6,20.8,29.7,10.9,13.0,83.9,7.8,0.3,1.6,1.7,4.7,23.5,17421.0,70.8,20.0,8.9,0.2,8.7,0.32040140699358577,0.6795985930064142,1.0,0.0,0.0,0.0
49602,91527,51852.0,0.0,0.0,0.0,220972.0,108100.0,112872.0,14.3,80.9,0.5,1.5,0.9,0.0,176240.0,48259.0,1287.0,27504.0,633.0,14.7,20.1,31.9,22.7,24.5,11.1,9.8,75.2,11.8,0.3,3.1,2.2,7.3,23.2,83535.0,76.4,14.2,9.3,0.1,7.3,0.6485343196649873,0.35146568033501263,0.0,0.36164291841901536,0.0,0.0
32210,36534,33961.0,0.0,0.0,0.0,204281.0,104914.0,99367.0,62.9,31.8,1.8,0.9,1.1,0.1,121564.0,43253.0,1376.0,20600.0,428.0,19.7,28.2,24.9,23.0,22.8,17.4,12.0,80.7,10.4,1.7,2.4,1.8,3.0,19.6,74891.0,74.4,20.8,4.6,0.2,10.9,0.5314500174560689,0.4685499825439311,0.0,0.48175047875735866,0.0,0.0
1818,4304,0.0,0.0,0.0,0.0,18352.0,8785.0,9567.0,3.0,70.2,26.0,0.0,0.0,0.0,13982.0,38532.0,2759.0,23766.0,1718.0,20.7,28.6,27.7,15.5,23.6,8.5,24.7,80.8,11.5,0.0,3.1,1.5,3.1,14.6,7920.0,75.7,15.5,8.0,0.9,8.5,0.7030382228030055,0.29696177719699446,0.0,0.0,0.0,0.0
2125,5548,0.0,0.0,0.0,0.0,20771.0,10126.0,10645.0,5.2,68.0,25.6,0.2,0.0,0.0,15544.0,36407.0,2317.0,20703.0,1350.0,21.3,32.4,27.5,16.8,18.9,13.7,23.0,85.1,7.8,0.2,2.3,3.0,1.6,20.4,7905.0,78.8,18.1,2.7,0.4,9.9,0.7230548677179721,0.2769451322820279,0.0,0.0,0.0,0.0
4635,15836,0.0,0.0,0.0,0.0,41093.0,19857.0,21236.0,2.1,95.1,0.2,0.5,0.4,0.0,33597.0,40072.0,1602.0,24737.0,1307.0,12.6,17.6,30.1,19.0,22.9,10.5,17.6,84.1,9.2,0.4,2.4,0.7,3.3,16.4,15926.0,79.5,11.7,8.6,0.2,5.8,0.7735821405891261,0.22641785941087392,0.0,0.0,0.0,0.0
42249,73965,0.0,0.0,0.0,0.0,251823.0,124632.0,127191.0,16.3,74.2,1.6,1.4,3.7,0.5,165781.0,61271.0,1146.0,30611.0,679.0,10.5,14.5,37.6,13.4,26.0,8.7,14.4,85.3,8.5,0.1,1.6,0.8,3.7,19.9,119813.0,86.0,8.2,5.7,0.1,3.1,0.6364551603077082,0.3635448396922918,0.0,0.0,0.0,0.0
3064,13652,0.0,0.0,0.0,0.0,37212.0,18198.0,19014.0,2.3,94.2,0.4,1.1,0.5,0.1,28675.0,40727.0,1497.0,22288.0,1054.0,15.8,23.7,29.8,19.5,24.8,9.7,16.2,82.7,11.1,0.1,1.0,1.3,3.8,19.4,15773.0,78.4,13.1,8.2,0.3,6.1,0.8167025604211534,0.18329743957884662,0.0,0.0,0.0,0.0
1214,2335,0.0,0.0,0.0,0.0,10994.0,5262.0,5732.0,14.8,55.9,29.1,0.0,0.0,0.0,7849.0,36310.0,3985.0,21575.0,1320.0,26.4,42.2,25.9,16.6,13.8,18.4,25.3,82.2,9.6,0.0,1.0,2.8,4.5,22.0,4112.0,74.0,19.0,7.0,0.0,9.4,0.6579318117779657,0.3420681882220344,0.0,0.0,0.0,0.0
479,1636,0.0,0.0,0.0,0.0,5194.0,2693.0,2501.0,3.9,72.6,21.9,0.1,0.2,0.2,4179.0,37225.0,5419.0,22866.0,1842.0,19.6,34.3,24.5,13.8,15.8,16.3,29.6,87.4,5.4,0.5,1.8,1.7,3.2,24.4,2215.0,73.5,23.7,2.8,0.0,5.7,0.7735224586288416,0.2264775413711584,0.0,0.0,0.0,0.0
4023,7424,0.0,0.0,0.0,0.0,27782.0,13634.0,14148.0,14.8,80.6,0.5,0.6,1.0,0.6,20196.0,39686.0,2195.0,21754.0,1210.0,15.7,23.5,27.5,18.5,20.1,11.2,22.7,80.2,10.5,0.0,3.8,0.5,5.0,19.8,11400.0,77.6,13.2,9.1,0.1,5.1,0.6485542063422731,0.35144579365772693,0.0,0.0,0.0,0.0
2260,1752,0.0,0.0,0.0,0.0,11008.0,5401.0,5607.0,5.2,39.1,54.1,0.4,0.5,0.0,8386.0,32412.0,3098.0,20560.0,2755.0,29.4,40.7,30.1,19.9,23.9,8.9,17.2,84.7,6.4,1.3,1.7,4.1,1.7,21.8,3659.0,71.9,24.7,3.4,0.0,10.1,0.43668993020937186,0.5633100697906281,0.0,0.0,0.0,0.0
3438,4616,0.0,0.0,0.0,0.0,22495.0,10697.0,11798.0,4.6,69.1,23.8,0.3,0.7,0.0,17814.0,37144.0,2739.0,20382.0,1109.0,21.5,28.5,33.6,20.6,23.7,7.8,14.3,78.8,12.6,0.4,3.7,0.7,3.8,21.3,10291.0,75.8,18.7,5.3,0.2,4.5,0.5731313632977403,0.4268686367022598,0.0,0.0,0.0,0.0
962,4086,0.0,0.0,0.0,0.0,15190.0,7421.0,7769.0,1.9,95.8,0.7,0.5,0.0,0.0,11802.0,32219.0,2195.0,19171.0,1143.0,22.3,32.4,22.3,18.3,24.0,12.1,23.3,84.9,9.6,0.0,3.1,0.5,1.9,23.3,6234.0,80.6,11.5,7.9,0.0,5.3,0.8094294770206022,0.19057052297939778,0.0,0.0,0.0,0.0
1988,10328,0.0,0.0,0.0,0.0,25361.0,12494.0,12867.0,2.5,94.8,0.6,0.7,0.8,0.0,20196.0,42312.0,2518.0,26189.0,1635.0,15.4,23.2,27.7,18.8,20.5,13.2,19.8,80.9,10.9,0.0,1.4,1.5,5.2,26.1,10142.0,77.3,13.4,9.1,0.3,5.5,0.8385839558298148,0.16141604417018512,0.0,0.0,0.0,0.0
